ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Charlotte,ORIGIN_CITY,
,,,Charlotte Douglas Intl,ORIGIN_NAME,
,,,Tampa,DEST-CITY,
,,,Tampa Intl,DEST_NAME,
,,,819,DIST,
,,,"
<script
    src=""static/bokeh_js/CLT_TPA.js""
    id=""cc08c737-cce7-479c-bfd2-654714206eb0""
    data-bokeh-model-id=""960238d9-163e-4580-a4c9-de7a5de9d55e""
    data-bokeh-doc-id=""192d8c37-2198-451c-bc90-3dea99c6f830""
></script>",TAG,
8.69,,,,DEP_DELAY,
8.0,,,,AVG_FLIGHTS,
19.27,,,,PERCENT_DELAYED,
10.26,,,,POS_ARR_DELAY,
10.1,19.51,US Airways ,,US,60.67
10.5,18.9,American Airlines ,,AA,39.33
0.0,,,,,
0.0,,,,,
0.0,,,,,
