ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Portland,ORIGIN_CITY,
,,,Portland Intl,ORIGIN_NAME,
,,,San Jose,DEST-CITY,
,,,Norman Y Mineta San Jose Intl,DEST_NAME,
,,,917,DIST,
,,,"
<script
    src=""static/bokeh_js/PDX_SJC.js""
    id=""735171c9-77c0-4a7f-8b4e-7124b927c240""
    data-bokeh-model-id=""9f38d089-cf7c-4aed-8959-34e218838c94""
    data-bokeh-doc-id=""469f6ccb-7d84-4ed2-92ee-730e43cff381""
></script>",TAG,
8.23,,,,DEP_DELAY,
7.0,,,,AVG_FLIGHTS,
14.19,,,,PERCENT_DELAYED,
8.13,,,,POS_ARR_DELAY,
10.51,19.43,Southwest Airlines ,,WN,52.58
5.63,8.55,Alaska Airlines ,,AS,46.21
0.67,2.22,SkyWest Airlines ,,OO,1.2
0.0,,,,,
0.0,,,,,
