ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Las Vegas,ORIGIN_CITY,
,,,Mc Carran Intl,ORIGIN_NAME,
,,,Chicago,DEST-CITY,
,,,Chicago Midway Intl,DEST_NAME,
,,,2443,DIST,
,,,"
<script
    src=""static/bokeh_js/LAS_MDW.js""
    id=""5ded84fc-5ce8-4c88-a428-07e62541dd70""
    data-bokeh-model-id=""39dc7c16-1e64-4748-993a-a953b761dc27""
    data-bokeh-doc-id=""4f58982c-4f2c-4161-816b-7030908f1437""
></script>",TAG,
13.51,,,,DEP_DELAY,
8.0,,,,AVG_FLIGHTS,
20.73,,,,PERCENT_DELAYED,
11.27,,,,POS_ARR_DELAY,
11.27,20.73,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
