ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Detroit,ORIGIN_CITY,
,,,Detroit Metro Wayne Co,ORIGIN_NAME,
,,,San Francisco,DEST-CITY,
,,,San Francisco Intl,DEST_NAME,
,,,3338,DIST,
,,,"
<script
    src=""static/bokeh_js/DTW_SFO.js""
    id=""3d10685a-9cd9-4c0e-b94c-51bf2c4e584b""
    data-bokeh-model-id=""d0b0736d-9c21-47c6-a46d-0cc793fec7ed""
    data-bokeh-doc-id=""f3cdf4f1-d897-4d03-ba90-e958251c584e""
></script>",TAG,
12.18,,,,DEP_DELAY,
4.0,,,,AVG_FLIGHTS,
17.85,,,,PERCENT_DELAYED,
11.38,,,,POS_ARR_DELAY,
11.38,17.85,Delta Air Lines ,,DL,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
