ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas,ORIGIN_CITY,
,,,Dallas Love Fld,ORIGIN_NAME,
,,,Seattle,DEST-CITY,
,,,Seattle Tacoma Intl,DEST_NAME,
,,,2685,DIST,
,,,"
<script
    src=""static/bokeh_js/DAL_SEA.js""
    id=""5f16db7e-f6e9-4f0a-ba6a-5acda1b288ca""
    data-bokeh-model-id=""3733b839-daab-473e-a79e-b87e47aebfce""
    data-bokeh-doc-id=""227f7509-fb70-419b-9e9c-66b4ef910f66""
></script>",TAG,
13.05,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
23.66,,,,PERCENT_DELAYED,
12.77,,,,POS_ARR_DELAY,
12.77,23.66,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
