ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,New York,ORIGIN_CITY,
,,,John F Kennedy Intl,ORIGIN_NAME,
,,,Fort Lauderdale,DEST-CITY,
,,,Fort Lauderdale Hollywood Intl,DEST_NAME,
,,,1724,DIST,
,,,"
<script
    src=""static/bokeh_js/JFK_FLL.js""
    id=""605c1c41-f6ef-48ab-bbb3-3a898a46a262""
    data-bokeh-model-id=""83f4d7e4-4dd7-4e32-95ab-bb8ed4cb077e""
    data-bokeh-doc-id=""1eb19c25-c7a3-42cd-98b3-e828e6ce9318""
></script>",TAG,
16.51,,,,DEP_DELAY,
12.0,,,,AVG_FLIGHTS,
27.0,,,,PERCENT_DELAYED,
18.1,,,,POS_ARR_DELAY,
19.66,30.99,JetBlue Airways,,B6,66.86
10.76,20.88,Virgin America,,VX,2.28
15.28,18.8,Delta Air Lines ,,DL,30.85
0.0,,,,,
0.0,,,,,
