ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Sacramento,ORIGIN_CITY,
,,,Sacramento Intl,ORIGIN_NAME,
,,,Chicago,DEST-CITY,
,,,Chicago Midway Intl,DEST_NAME,
,,,2875,DIST,
,,,"
<script
    src=""static/bokeh_js/SMF_MDW.js""
    id=""d9872101-f84c-4b1f-8ec5-9841e3808ad0""
    data-bokeh-model-id=""f44f80b3-593c-4ad0-b823-9f379eb3b4ff""
    data-bokeh-doc-id=""cea49437-1102-4ddf-a60d-8c7aab0f770b""
></script>",TAG,
10.08,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
17.61,,,,PERCENT_DELAYED,
8.36,,,,POS_ARR_DELAY,
8.36,17.61,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
