ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Houston,ORIGIN_CITY,
,,,William P Hobby,ORIGIN_NAME,
,,,San Juan,DEST-CITY,
,,,Luis Munoz Marin Intl,DEST_NAME,
,,,3212,DIST,
,,,"
<script
    src=""static/bokeh_js/HOU_SJU.js""
    id=""5f137a2e-1060-4249-a089-f9f18a49bb68""
    data-bokeh-model-id=""31ff003c-2772-4597-97af-27df29d40524""
    data-bokeh-doc-id=""31b37780-2a37-4f0c-89b5-4375bade75d9""
></script>",TAG,
9.13,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
17.61,,,,PERCENT_DELAYED,
8.54,,,,POS_ARR_DELAY,
8.54,17.61,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
