ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Detroit,ORIGIN_CITY,
,,,Detroit Metro Wayne Co,ORIGIN_NAME,
,,,Cleveland,DEST-CITY,
,,,Cleveland Hopkins Intl,DEST_NAME,
,,,153,DIST,
,,,"
<script
    src=""static/bokeh_js/DTW_CLE.js""
    id=""fbb5b613-6f65-4f04-96ae-719cad6eb36e""
    data-bokeh-model-id=""eeb94bfc-62ff-4dc6-9457-87be5e487941""
    data-bokeh-doc-id=""10783a9f-9948-4c19-b0f1-053281af319f""
></script>",TAG,
12.52,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
18.07,,,,PERCENT_DELAYED,
12.9,,,,POS_ARR_DELAY,
13.84,19.13,ExpressJet Airlines ,,EV,86.96
11.3,17.28,SkyWest Airlines ,,OO,3.42
3.86,13.64,Delta Air Lines ,,DL,0.93
5.05,8.25,Endeavor Air ,,9E,8.7
0.0,,,,,
