ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Midway Intl,ORIGIN_NAME,
,,,Orlando,DEST-CITY,
,,,Orlando Intl,DEST_NAME,
,,,1596,DIST,
,,,"
<script
    src=""static/bokeh_js/MDW_MCO.js""
    id=""5237e1e9-c284-4af8-8000-5e719e11d36a""
    data-bokeh-model-id=""f3c064e2-82d4-4684-bdc0-628519f30999""
    data-bokeh-doc-id=""e44400d5-d4dd-4ae9-9370-b122100514c1""
></script>",TAG,
12.92,,,,DEP_DELAY,
8.0,,,,AVG_FLIGHTS,
21.3,,,,PERCENT_DELAYED,
12.48,,,,POS_ARR_DELAY,
13.68,22.15,AirTran Airways Corporation,,FL,14.15
12.28,21.16,Southwest Airlines ,,WN,85.85
0.0,,,,,
0.0,,,,,
0.0,,,,,
