ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Atlanta,ORIGIN_CITY,,
,,Hartsfield Jackson Atlanta Intl,ORIGIN_NAME,,
,,Charlotte,DEST-CITY,,
,,Charlotte Douglas Intl,DEST_NAME,,
,,365,DIST,,
,,"
<script
    src=""static/bokeh_js/ATL_CLT.js""
    id=""821a0c36-0b1c-4c87-bbf3-277621cdd4d3""
    data-bokeh-model-id=""84120166-2948-4309-b986-5544f8121ba6""
    data-bokeh-doc-id=""c1570f70-3b5c-4224-8557-6613648acf3f""
></script>",TAG,,
8.09,,,DEP_DELAY,,
18.0,,,AVG_FLIGHTS,,
15.68,,,PERCENT_DELAYED,,
9.01,,,POS_ARR_DELAY,,
14.17,22.22,,EV,0.09,ExpressJet Airlines 
16.55,17.95,,YV,0.39,Mesa Airlines 
9.47,16.56,,DL,57.08,Delta Air Lines 
7.95,14.66,,US,25.68,US Airways 
8.85,14.16,,AA,16.76,American Airlines 
