ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Midway Intl,ORIGIN_NAME,
,,,Austin,DEST-CITY,
,,,Austin Bergstrom Intl,DEST_NAME,
,,,1566,DIST,
,,,"
<script
    src=""static/bokeh_js/MDW_AUS.js""
    id=""cbf9f669-5d03-47fc-9467-63fc8e091602""
    data-bokeh-model-id=""0a524da7-4c47-4076-8c62-98a188903815""
    data-bokeh-doc-id=""d9d729d5-78cf-49bb-8ef8-d1c253c44d65""
></script>",TAG,
15.16,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
24.89,,,,PERCENT_DELAYED,
14.54,,,,POS_ARR_DELAY,
14.54,24.89,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
