ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Philadelphia,ORIGIN_CITY,
,,,Philadelphia Intl,ORIGIN_NAME,
,,,San Juan,DEST-CITY,
,,,Luis Munoz Marin Intl,DEST_NAME,
,,,2544,DIST,
,,,"
<script
    src=""static/bokeh_js/PHL_SJU.js""
    id=""3c48e0f7-043f-4617-b6cb-7620a26b0585""
    data-bokeh-model-id=""b6c68f53-c899-4e77-ab70-0b0f52b40ec0""
    data-bokeh-doc-id=""8111fc6d-7b73-449e-881c-9194703922e0""
></script>",TAG,
15.64,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
31.93,,,,PERCENT_DELAYED,
19.42,,,,POS_ARR_DELAY,
20.59,34.18,US Airways ,,US,61.04
17.59,28.4,American Airlines ,,AA,38.96
0.0,,,,,
0.0,,,,,
0.0,,,,,
