ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Ohare Intl,ORIGIN_NAME,
,,,Seattle,DEST-CITY,
,,,Seattle Tacoma Intl,DEST_NAME,
,,,2763,DIST,
,,,"
<script
    src=""static/bokeh_js/ORD_SEA.js""
    id=""3c08f449-5748-4cef-aceb-d75bedac3137""
    data-bokeh-model-id=""c8e222e7-fe9e-419c-b8c6-1a0077d6e8f7""
    data-bokeh-doc-id=""3b6d568a-d65f-4828-a46f-87b6ac209da6""
></script>",TAG,
16.01,,,,DEP_DELAY,
12.0,,,,AVG_FLIGHTS,
22.45,,,,PERCENT_DELAYED,
14.72,,,,POS_ARR_DELAY,
35.09,38.04,Frontier Airlines ,,F9,0.69
18.11,27.03,United Air Lines ,,UA,35.7
13.21,22.56,American Airlines ,,AA,37.46
11.7,15.65,Alaska Airlines ,,AS,26.16
0.0,,,,,
