ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Austin,ORIGIN_CITY,
,,,Austin Bergstrom Intl,ORIGIN_NAME,
,,,San Jose,DEST-CITY,
,,,Norman Y Mineta San Jose Intl,DEST_NAME,
,,,2372,DIST,
,,,"
<script
    src=""static/bokeh_js/AUS_SJC.js""
    id=""fa8c04d8-b084-4879-8de6-9b5c74c623db""
    data-bokeh-model-id=""a8caa978-7ae4-4d24-8a35-9723cc925e00""
    data-bokeh-doc-id=""7cd17c70-1b68-4748-a911-dbb261d9c8b9""
></script>",TAG,
14.21,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
20.8,,,,PERCENT_DELAYED,
12.2,,,,POS_ARR_DELAY,
12.2,20.8,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
