ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Midway Intl,ORIGIN_NAME,
,,,Fort Lauderdale,DEST-CITY,
,,,Fort Lauderdale Hollywood Intl,DEST_NAME,
,,,1881,DIST,
,,,"
<script
    src=""static/bokeh_js/MDW_FLL.js""
    id=""e6e91e78-b5fb-4415-abbf-ee4383952c01""
    data-bokeh-model-id=""865366e0-5519-4c8c-8762-aa6e59eadef0""
    data-bokeh-doc-id=""9d8ed047-3dc5-4bda-af3e-b77c309d982c""
></script>",TAG,
16.22,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
25.45,,,,PERCENT_DELAYED,
15.12,,,,POS_ARR_DELAY,
15.32,25.82,Southwest Airlines ,,WN,98.35
3.27,3.33,AirTran Airways Corporation,,FL,1.65
0.0,,,,,
0.0,,,,,
0.0,,,,,
