ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,San Juan,ORIGIN_CITY,
,,,Luis Munoz Marin Intl,ORIGIN_NAME,
,,,Dallas-Fort Worth,DEST-CITY,
,,,Dallas Fort Worth Intl,DEST_NAME,
,,,3483,DIST,
,,,"
<script
    src=""static/bokeh_js/SJU_DFW.js""
    id=""c888b778-5db8-41c9-bda2-150276e92cb3""
    data-bokeh-model-id=""e4d8947e-c348-437e-a4bb-5a95cf9bfcee""
    data-bokeh-doc-id=""0258b3fe-faf5-484c-8757-64de8ea53aef""
></script>",TAG,
6.16,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
10.48,,,,PERCENT_DELAYED,
7.25,,,,POS_ARR_DELAY,
7.25,10.48,American Airlines ,,AA,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
