ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,New York,ORIGIN_CITY,
,,,John F Kennedy Intl,ORIGIN_NAME,
,,,Kansas City,DEST-CITY,
,,,Kansas City Intl,DEST_NAME,
,,,1787,DIST,
,,,"
<script
    src=""static/bokeh_js/JFK_MCI.js""
    id=""8d6b4938-bb6f-44ac-bc34-a701b52f8f6d""
    data-bokeh-model-id=""585a9a5f-d45b-41d1-9d9f-4920ce5de101""
    data-bokeh-doc-id=""2956507d-d50e-4512-a2eb-2a3bdf3ce7ff""
></script>",TAG,
19.38,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
22.47,,,,PERCENT_DELAYED,
14.83,,,,POS_ARR_DELAY,
14.83,22.47,Endeavor Air ,,9E,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
