ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Washington,ORIGIN_CITY,
,,,Ronald Reagan Washington Natl,ORIGIN_NAME,
,,,Indianapolis,DEST-CITY,
,,,Indianapolis Intl,DEST_NAME,
,,,802,DIST,
,,,"
<script
    src=""static/bokeh_js/DCA_IND.js""
    id=""364820b8-cda2-486c-959d-acca6abc54e2""
    data-bokeh-model-id=""04f6cf6e-fe8a-4bbb-aeb1-7f3049b63078""
    data-bokeh-doc-id=""040dc640-44d7-4c1b-9cf6-9703b722383c""
></script>",TAG,
8.61,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
14.93,,,,PERCENT_DELAYED,
9.29,,,,POS_ARR_DELAY,
14.75,25.0,Envoy Air,,MQ,0.29
9.98,17.72,American Airlines ,,AA,11.57
9.18,14.53,Southwest Airlines ,,WN,88.14
0.0,,,,,
0.0,,,,,
