ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Pittsburgh,ORIGIN_CITY,,
,,Pittsburgh Intl,ORIGIN_NAME,,
,,Denver,DEST-CITY,,
,,Denver Intl,DEST_NAME,,
,,2072,DIST,,
,,"
<script
    src=""static/bokeh_js/PIT_DEN.js""
    id=""4d663fec-75bc-400d-85a5-e05ffed49ffd""
    data-bokeh-model-id=""37e58b3d-ad21-4584-9829-8e7a659fac0f""
    data-bokeh-doc-id=""2f4a4a95-2b72-4966-a97f-96c5590ef98a""
></script>",TAG,,
10.95,,,DEP_DELAY,,
3.0,,,AVG_FLIGHTS,,
15.29,,,PERCENT_DELAYED,,
10.24,,,POS_ARR_DELAY,,
26.97,28.5,,EV,6.0,ExpressJet Airlines 
17.54,27.63,,F9,2.28,Frontier Airlines 
15.91,26.83,,OO,2.46,SkyWest Airlines 
9.98,14.39,,UA,51.27,United Air Lines 
7.13,12.94,,WN,37.99,Southwest Airlines 
