ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,New York,ORIGIN_CITY,
,,,John F Kennedy Intl,ORIGIN_NAME,
,,,Nashville,DEST-CITY,
,,,Nashville Intl,DEST_NAME,
,,,1230,DIST,
,,,"
<script
    src=""static/bokeh_js/JFK_BNA.js""
    id=""468b9a09-f6e7-4bd8-a23f-ff19a008c28a""
    data-bokeh-model-id=""4452c2a4-37d5-4c67-8a15-a25ff90441d5""
    data-bokeh-doc-id=""90e41517-ecdf-42b4-a52f-5cc1ddb4d1e5""
></script>",TAG,
17.91,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
26.73,,,,PERCENT_DELAYED,
18.69,,,,POS_ARR_DELAY,
19.56,27.46,Envoy Air,,MQ,86.97
12.9,21.85,Endeavor Air ,,9E,13.03
0.0,,,,,
0.0,,,,,
0.0,,,,,
