ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas,ORIGIN_CITY,
,,,Dallas Love Fld,ORIGIN_NAME,
,,,Houston,DEST-CITY,
,,,George Bush Intercontinental,DEST_NAME,
,,,349,DIST,
,,,"
<script
    src=""static/bokeh_js/DAL_IAH.js""
    id=""f98c0ac1-af00-4d5e-8508-9ab5d1517cae""
    data-bokeh-model-id=""6f20c643-2f2e-456e-94a2-2835d4766471""
    data-bokeh-doc-id=""7e7b6452-c5d6-48a1-b10d-3856fe705547""
></script>",TAG,
13.18,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
20.78,,,,PERCENT_DELAYED,
14.85,,,,POS_ARR_DELAY,
14.65,20.79,ExpressJet Airlines ,,EV,90.63
16.79,20.75,SkyWest Airlines ,,OO,9.37
0.0,,,,,
0.0,,,,,
0.0,,,,,
