ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Columbus,ORIGIN_CITY,
,,,Port Columbus Intl,ORIGIN_NAME,
,,,Los Angeles,DEST-CITY,
,,,Los Angeles Intl,DEST_NAME,
,,,3205,DIST,
,,,"
<script
    src=""static/bokeh_js/CMH_LAX.js""
    id=""6689dac6-5770-4b8c-89fe-c3459c4bb9da""
    data-bokeh-model-id=""0b140883-4388-4fa3-8352-f670174179f1""
    data-bokeh-doc-id=""fea183e7-867e-4efe-b293-ba802115ee0b""
></script>",TAG,
10.0,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
19.67,,,,PERCENT_DELAYED,
11.86,,,,POS_ARR_DELAY,
16.66,29.33,American Airlines ,,AA,39.94
13.34,18.4,US Airways ,,US,6.18
8.14,12.66,Delta Air Lines ,,DL,53.88
0.0,,,,,
0.0,,,,,
