ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Miami,ORIGIN_CITY,,
,,Miami Intl,ORIGIN_NAME,,
,,Houston,DEST-CITY,,
,,George Bush Intercontinental,DEST_NAME,,
,,1550,DIST,,
,,"
<script
    src=""static/bokeh_js/MIA_IAH.js""
    id=""fc9d3520-eb1c-4ed4-8fdd-d9291b0312f8""
    data-bokeh-model-id=""685a68ec-e7ca-49b1-9263-47c133b20350""
    data-bokeh-doc-id=""387ec70a-e3a6-4c70-b47b-538ab81f9ebe""
></script>",TAG,,
13.07,,,DEP_DELAY,,
9.0,,,AVG_FLIGHTS,,
21.07,,,PERCENT_DELAYED,,
13.24,,,POS_ARR_DELAY,,
32.03,50.5,,OO,3.23,SkyWest Airlines 
15.57,50.0,,EV,0.15,ExpressJet Airlines 
13.87,22.53,,AA,56.77,American Airlines 
10.98,16.67,,UA,38.52,United Air Lines 
5.85,11.2,,US,1.33,US Airways 
