ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Phoenix,ORIGIN_CITY,
,,,Phoenix Sky Harbor Intl,ORIGIN_NAME,
,,,Milwaukee,DEST-CITY,
,,,General Mitchell Intl,DEST_NAME,
,,,2347,DIST,
,,,"
<script
    src=""static/bokeh_js/PHX_MKE.js""
    id=""478c99d7-6c4e-4bea-aa1d-c1a5a4dad350""
    data-bokeh-model-id=""b17c70dd-d095-4d34-b3a5-92fa0118946b""
    data-bokeh-doc-id=""791e147e-1ee9-4c26-aec8-c98873230964""
></script>",TAG,
10.86,,,,DEP_DELAY,
4.0,,,,AVG_FLIGHTS,
19.89,,,,PERCENT_DELAYED,
10.36,,,,POS_ARR_DELAY,
12.86,24.98,Southwest Airlines ,,WN,54.18
7.53,14.53,US Airways ,,US,27.92
7.24,12.87,American Airlines ,,AA,17.9
0.0,,,,,
0.0,,,,,
