ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Indianapolis,ORIGIN_CITY,
,,,Indianapolis Intl,ORIGIN_NAME,
,,,Fort Myers,DEST-CITY,
,,,Southwest Florida Intl,DEST_NAME,
,,,1525,DIST,
,,,"
<script
    src=""static/bokeh_js/IND_RSW.js""
    id=""529da49e-bb1d-41b0-b336-3e2ad88d123e""
    data-bokeh-model-id=""7c60087b-ea6d-4e07-85e7-ecdf1c9667c2""
    data-bokeh-doc-id=""ec02743a-eebe-49e5-a5df-ca84cc2d3164""
></script>",TAG,
11.75,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
19.72,,,,PERCENT_DELAYED,
12.22,,,,POS_ARR_DELAY,
13.33,24.66,AirTran Airways Corporation,,FL,11.7
12.14,19.43,Southwest Airlines ,,WN,84.77
10.4,10.23,Frontier Airlines ,,F9,3.53
0.0,,,,,
0.0,,,,,
