ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas-Fort Worth,ORIGIN_CITY,
,,,Dallas Fort Worth Intl,ORIGIN_NAME,
,,,San Francisco,DEST-CITY,
,,,San Francisco Intl,DEST_NAME,
,,,2353,DIST,
,,,"
<script
    src=""static/bokeh_js/DFW_SFO.js""
    id=""f86e44e3-cfd1-4c8e-819a-b7cdeb7f68c0""
    data-bokeh-model-id=""fe31c960-fa08-479a-bf01-f864fc780dd7""
    data-bokeh-doc-id=""09267872-a4f0-480b-b2b4-b30ab1f1e3b5""
></script>",TAG,
17.87,,,,DEP_DELAY,
15.0,,,,AVG_FLIGHTS,
28.42,,,,PERCENT_DELAYED,
18.44,,,,POS_ARR_DELAY,
22.09,32.12,SkyWest Airlines ,,OO,16.69
18.73,29.81,American Airlines ,,AA,68.69
13.42,18.49,United Air Lines ,,UA,7.65
12.34,16.71,Virgin America,,VX,6.96
0.0,,,,,
