ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,San Diego,ORIGIN_CITY,
,,,San Diego Intl,ORIGIN_NAME,
,,,Charlotte,DEST-CITY,
,,,Charlotte Douglas Intl,DEST_NAME,
,,,3336,DIST,
,,,"
<script
    src=""static/bokeh_js/SAN_CLT.js""
    id=""c62d72c9-c298-4121-9c6a-f00acf95709b""
    data-bokeh-model-id=""5a8dfcbe-2d3d-4c7f-8055-77074839fb55""
    data-bokeh-doc-id=""eb0ab7f4-f178-4270-8728-8240d3e3ca0c""
></script>",TAG,
6.04,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
14.97,,,,PERCENT_DELAYED,
7.88,,,,POS_ARR_DELAY,
10.11,16.61,American Airlines ,,AA,41.9
6.28,13.79,US Airways ,,US,58.1
0.0,,,,,
0.0,,,,,
0.0,,,,,
