ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Washington,ORIGIN_CITY,
,,,Ronald Reagan Washington Natl,ORIGIN_NAME,
,,,Atlanta,DEST-CITY,
,,,Hartsfield Jackson Atlanta Intl,DEST_NAME,
,,,880,DIST,
,,,"
<script
    src=""static/bokeh_js/DCA_ATL.js""
    id=""2958896f-8051-46fc-b737-bc366c86a557""
    data-bokeh-model-id=""e7ba3656-b947-4992-9bd4-de97d332f637""
    data-bokeh-doc-id=""ffeea2a6-e7a4-4eb2-a8b6-14e139fc2296""
></script>",TAG,
10.38,,,,DEP_DELAY,
19.0,,,,AVG_FLIGHTS,
15.27,,,,PERCENT_DELAYED,
11.31,,,,POS_ARR_DELAY,
10.8,16.35,Southwest Airlines ,,WN,19.63
8.83,15.61,AirTran Airways Corporation,,FL,9.2
11.78,14.93,Delta Air Lines ,,DL,71.14
1.0,0.0,ExpressJet Airlines ,,EV,0.03
0.0,,,,,
