ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,San Diego,ORIGIN_CITY,
,,,San Diego Intl,ORIGIN_NAME,
,,,Portland,DEST-CITY,
,,,Portland Intl,DEST_NAME,
,,,1503,DIST,
,,,"
<script
    src=""static/bokeh_js/SAN_PDX.js""
    id=""13bdef32-b15a-46b1-b31a-019a04a49772""
    data-bokeh-model-id=""757ecac2-da73-4039-919c-d95a3968c972""
    data-bokeh-doc-id=""970f6ec1-af1f-44a6-b1ae-919b09270920""
></script>",TAG,
6.68,,,,DEP_DELAY,
5.0,,,,AVG_FLIGHTS,
11.39,,,,PERCENT_DELAYED,
7.08,,,,POS_ARR_DELAY,
15.5,50.0,Spirit Air Lines,,NK,0.08
9.99,18.18,Southwest Airlines ,,WN,31.21
5.75,8.26,Alaska Airlines ,,AS,68.71
0.0,,,,,
0.0,,,,,
