ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Denver,ORIGIN_CITY,,
,,Denver Intl,ORIGIN_NAME,,
,,Santa Ana,DEST-CITY,,
,,John Wayne Arpt Orange Co,DEST_NAME,,
,,1360,DIST,,
,,"
<script
    src=""static/bokeh_js/DEN_SNA.js""
    id=""4d705015-db0b-4aae-af0a-a5fe79f3232d""
    data-bokeh-model-id=""f07d633e-a783-49fb-9116-bddf8c5ad3e8""
    data-bokeh-doc-id=""7f2e6c36-71e6-40ef-afe5-00d714f025f3""
></script>",TAG,,
10.18,,,DEP_DELAY,,
10.0,,,AVG_FLIGHTS,,
17.95,,,PERCENT_DELAYED,,
9.47,,,POS_ARR_DELAY,,
15.01,27.0,,OO,6.42,SkyWest Airlines 
9.47,19.06,,WN,38.42,Southwest Airlines 
9.26,16.41,,UA,29.09,United Air Lines 
8.34,15.89,,F9,25.5,Frontier Airlines 
8.37,11.11,,FL,0.57,AirTran Airways Corporation
