ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Midway Intl,ORIGIN_NAME,
,,,Houston,DEST-CITY,
,,,William P Hobby,DEST_NAME,
,,,1510,DIST,
,,,"
<script
    src=""static/bokeh_js/MDW_HOU.js""
    id=""ef1f2634-9465-45ac-bb33-4d6194578910""
    data-bokeh-model-id=""2fcdb0ec-6738-4e96-9978-ccb7abc889e9""
    data-bokeh-doc-id=""7a525b6e-e92a-4ca3-b6e7-13200455bfcb""
></script>",TAG,
15.25,,,,DEP_DELAY,
6.0,,,,AVG_FLIGHTS,
26.22,,,,PERCENT_DELAYED,
14.72,,,,POS_ARR_DELAY,
14.72,26.22,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
