ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas,ORIGIN_CITY,
,,,Dallas Love Fld,ORIGIN_NAME,
,,,San Jose,DEST-CITY,
,,,Norman Y Mineta San Jose Intl,DEST_NAME,
,,,2329,DIST,
,,,"
<script
    src=""static/bokeh_js/DAL_SJC.js""
    id=""052eb455-631e-45a6-9ec7-152b3666a75f""
    data-bokeh-model-id=""b58d0508-d94e-4b67-a341-eeb47e185a96""
    data-bokeh-doc-id=""6d24bc46-ddaf-4e72-81e2-a099f0053206""
></script>",TAG,
15.68,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
24.11,,,,PERCENT_DELAYED,
13.55,,,,POS_ARR_DELAY,
13.55,24.11,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
