ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Miami,ORIGIN_CITY,
,,,Miami Intl,ORIGIN_NAME,
,,,Philadelphia,DEST-CITY,
,,,Philadelphia Intl,DEST_NAME,
,,,1635,DIST,
,,,"
<script
    src=""static/bokeh_js/MIA_PHL.js""
    id=""a4d90c28-bbce-41ba-9288-22c43cfb7aa4""
    data-bokeh-model-id=""d0e5c001-66ef-4936-a78b-2c9971900d80""
    data-bokeh-doc-id=""af6b6d5f-fcd0-41b9-aad3-41e701a3c445""
></script>",TAG,
14.42,,,,DEP_DELAY,
7.0,,,,AVG_FLIGHTS,
23.77,,,,PERCENT_DELAYED,
14.99,,,,POS_ARR_DELAY,
19.56,28.23,Frontier Airlines ,,F9,6.88
15.1,23.9,American Airlines ,,AA,66.05
13.55,22.32,US Airways ,,US,27.07
0.0,,,,,
0.0,,,,,
