ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Miami,ORIGIN_CITY,
,,,Miami Intl,ORIGIN_NAME,
,,,Austin,DEST-CITY,
,,,Austin Bergstrom Intl,DEST_NAME,
,,,1774,DIST,
,,,"
<script
    src=""static/bokeh_js/MIA_AUS.js""
    id=""fd77fb14-474d-410d-9d17-c23d5ddd0539""
    data-bokeh-model-id=""6d2d6bda-5265-45a6-92a8-9d3cceae8fb9""
    data-bokeh-doc-id=""76d186e1-6378-4e7f-8308-37080612b961""
></script>",TAG,
19.42,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
29.84,,,,PERCENT_DELAYED,
18.78,,,,POS_ARR_DELAY,
18.78,29.84,American Airlines ,,AA,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
