ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Columbus,ORIGIN_CITY,
,,,Port Columbus Intl,ORIGIN_NAME,
,,,New York,DEST-CITY,
,,,La Guardia,DEST_NAME,
,,,769,DIST,
,,,"
<script
    src=""static/bokeh_js/CMH_LGA.js""
    id=""f0ed8a50-5748-4506-bc77-318f0f2aff63""
    data-bokeh-model-id=""85955da1-f757-4a6b-9fc2-5bd22963c873""
    data-bokeh-doc-id=""8c7f5d7e-b120-4f7e-8024-ad25c240af69""
></script>",TAG,
18.37,,,,DEP_DELAY,
4.0,,,,AVG_FLIGHTS,
27.73,,,,PERCENT_DELAYED,
20.24,,,,POS_ARR_DELAY,
23.71,31.89,ExpressJet Airlines ,,EV,16.19
19.57,26.93,Envoy Air,,MQ,83.79
0.0,0.0,Delta Air Lines ,,DL,0.02
0.0,,,,,
0.0,,,,,
