ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Cleveland,ORIGIN_CITY,
,,,Cleveland Hopkins Intl,ORIGIN_NAME,
,,,Washington,DEST-CITY,
,,,Ronald Reagan Washington Natl,DEST_NAME,
,,,498,DIST,
,,,"
<script
    src=""static/bokeh_js/CLE_DCA.js""
    id=""054afdc1-98a5-46ec-96c9-1907735028d0""
    data-bokeh-model-id=""8e755951-c453-41d1-8e34-2ac20d127e05""
    data-bokeh-doc-id=""51c6dbb6-df0b-4183-9e64-acdfa75dcdc7""
></script>",TAG,
10.68,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
15.91,,,,PERCENT_DELAYED,
10.81,,,,POS_ARR_DELAY,
38.67,33.33,United Air Lines ,,UA,0.08
8.58,17.74,SkyWest Airlines ,,OO,1.64
10.82,15.87,ExpressJet Airlines ,,EV,98.28
0.0,,,,,
0.0,,,,,
