ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Denver,ORIGIN_CITY,
,,,Denver Intl,ORIGIN_NAME,
,,,Baltimore,DEST-CITY,
,,,Baltimore Washington Intl,DEST_NAME,
,,,2394,DIST,
,,,"
<script
    src=""static/bokeh_js/DEN_BWI.js""
    id=""0f8dc8e2-f51a-47e9-9440-bf7af07c428b""
    data-bokeh-model-id=""c7ae7087-129a-4390-99b9-0b82e1618e8f""
    data-bokeh-doc-id=""56171cde-cc08-4c45-a72e-ef67ba76badd""
></script>",TAG,
14.45,,,,DEP_DELAY,
6.0,,,,AVG_FLIGHTS,
21.44,,,,PERCENT_DELAYED,
12.48,,,,POS_ARR_DELAY,
12.23,21.95,Southwest Airlines ,,WN,66.6
12.98,20.42,United Air Lines ,,UA,33.4
0.0,,,,,
0.0,,,,,
0.0,,,,,
