ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Pittsburgh,ORIGIN_CITY,
,,,Pittsburgh Intl,ORIGIN_NAME,
,,,Dallas-Fort Worth,DEST-CITY,
,,,Dallas Fort Worth Intl,DEST_NAME,
,,,1716,DIST,
,,,"
<script
    src=""static/bokeh_js/PIT_DFW.js""
    id=""e1f72915-4bfa-4088-9d13-c6517fbe258a""
    data-bokeh-model-id=""8e210aaa-eccd-4bcb-ae0b-1e1f46997a06""
    data-bokeh-doc-id=""6bf63cc5-6861-4fe3-8ad1-58286e5bfec7""
></script>",TAG,
11.96,,,,DEP_DELAY,
4.0,,,,AVG_FLIGHTS,
15.72,,,,PERCENT_DELAYED,
12.32,,,,POS_ARR_DELAY,
12.32,15.72,American Airlines ,,AA,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
