ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Columbus,ORIGIN_CITY,
,,,Port Columbus Intl,ORIGIN_NAME,
,,,Oakland,DEST-CITY,
,,,Metropolitan Oakland Intl,DEST_NAME,
,,,3388,DIST,
,,,"
<script
    src=""static/bokeh_js/CMH_OAK.js""
    id=""2169de27-ca2b-4bb2-889b-492fa9dba280""
    data-bokeh-model-id=""b0ad7284-10a5-456b-a769-8f6367b05e69""
    data-bokeh-doc-id=""04119ba1-4f1b-44a7-a772-cfe8719c3a16""
></script>",TAG,
3.99,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
7.25,,,,PERCENT_DELAYED,
4.13,,,,POS_ARR_DELAY,
4.13,7.25,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
