ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Portland,ORIGIN_CITY,
,,,Portland Intl,ORIGIN_NAME,
,,,Kansas City,DEST-CITY,
,,,Kansas City Intl,DEST_NAME,
,,,2379,DIST,
,,,"
<script
    src=""static/bokeh_js/PDX_MCI.js""
    id=""61af7e75-b909-4b10-aa9e-44a3850b40d2""
    data-bokeh-model-id=""e1586624-f49c-4e9a-ab8a-10579578e359""
    data-bokeh-doc-id=""a29eed2b-57a2-49a1-abe0-11bfd880b157""
></script>",TAG,
4.49,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
6.54,,,,PERCENT_DELAYED,
3.72,,,,POS_ARR_DELAY,
4.1,7.35,Southwest Airlines ,,WN,84.74
1.61,2.04,SkyWest Airlines ,,OO,15.26
0.0,,,,,
0.0,,,,,
0.0,,,,,
