ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Sacramento,ORIGIN_CITY,
,,,Sacramento Intl,ORIGIN_NAME,
,,,Portland,DEST-CITY,
,,,Portland Intl,DEST_NAME,
,,,771,DIST,
,,,"
<script
    src=""static/bokeh_js/SMF_PDX.js""
    id=""7a20d4a1-f1f8-48aa-bf93-143a135dc4c4""
    data-bokeh-model-id=""d72cff93-b81f-4faa-b6cc-cf2b8539526f""
    data-bokeh-doc-id=""2029ef74-ba4c-4633-a077-b91f6b49649f""
></script>",TAG,
11.89,,,,DEP_DELAY,
5.0,,,,AVG_FLIGHTS,
20.03,,,,PERCENT_DELAYED,
10.69,,,,POS_ARR_DELAY,
10.69,20.03,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
