ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Pittsburgh,ORIGIN_CITY,
,,,Pittsburgh Intl,ORIGIN_NAME,
,,,Fort Lauderdale,DEST-CITY,
,,,Fort Lauderdale Hollywood Intl,DEST_NAME,
,,,1604,DIST,
,,,"
<script
    src=""static/bokeh_js/PIT_FLL.js""
    id=""e97d0059-061f-4257-972a-54f1a6c32c91""
    data-bokeh-model-id=""c8e69fb9-31fa-4ae7-80c9-7b8a51363676""
    data-bokeh-doc-id=""bd5b476c-7402-4b72-a5da-b2ef9922c6cc""
></script>",TAG,
7.36,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
12.49,,,,PERCENT_DELAYED,
8.44,,,,POS_ARR_DELAY,
8.96,13.11,Southwest Airlines ,,WN,64.3
7.22,11.56,JetBlue Airways,,B6,33.82
12.86,8.11,AirTran Airways Corporation,,FL,1.88
0.0,,,,,
0.0,,,,,
