ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas-Fort Worth,ORIGIN_CITY,
,,,Dallas Fort Worth Intl,ORIGIN_NAME,
,,,Nashville,DEST-CITY,
,,,Nashville Intl,DEST_NAME,
,,,1014,DIST,
,,,"
<script
    src=""static/bokeh_js/DFW_BNA.js""
    id=""cb6cb6a7-a2d1-42e7-b085-d675eb056174""
    data-bokeh-model-id=""b94475cf-b222-42bc-aa39-e2fcf991780d""
    data-bokeh-doc-id=""211438f7-3e98-448e-92bf-1f32108f7eb9""
></script>",TAG,
13.18,,,,DEP_DELAY,
8.0,,,,AVG_FLIGHTS,
21.07,,,,PERCENT_DELAYED,
12.81,,,,POS_ARR_DELAY,
12.81,21.07,American Airlines ,,AA,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
