ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Detroit,ORIGIN_CITY,,
,,Detroit Metro Wayne Co,ORIGIN_NAME,,
,,Boston,DEST-CITY,,
,,General Edward Lawrence Logan Intl,DEST_NAME,,
,,1015,DIST,,
,,"
<script
    src=""static/bokeh_js/DTW_BOS.js""
    id=""d6603305-2cc2-4829-abef-6c9f75702f9b""
    data-bokeh-model-id=""1ac804a6-87c0-40d2-b920-cfe176f07950""
    data-bokeh-doc-id=""2692b118-7316-4b12-a468-29648707cdd3""
></script>",TAG,,
9.95,,,DEP_DELAY,,
9.0,,,AVG_FLIGHTS,,
15.66,,,PERCENT_DELAYED,,
10.34,,,POS_ARR_DELAY,,
34.86,42.86,,9E,0.07,Endeavor Air 
17.72,21.31,,EV,0.6,ExpressJet Airlines 
10.94,17.09,,DL,70.2,Delta Air Lines 
11.26,14.08,,NK,3.43,Spirit Air Lines
8.34,11.77,,B6,25.7,JetBlue Airways
