ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Minneapolis,ORIGIN_CITY,
,,,Minneapolis St Paul Intl,ORIGIN_NAME,
,,,San Francisco,DEST-CITY,
,,,San Francisco Intl,DEST_NAME,
,,,2552,DIST,
,,,"
<script
    src=""static/bokeh_js/MSP_SFO.js""
    id=""6ace4127-d2d2-47b2-91b1-ec80d366b3f2""
    data-bokeh-model-id=""7743824c-c91b-4223-aa94-1fe5c16dfe95""
    data-bokeh-doc-id=""597a7a54-d64b-43fa-9001-cecaec2c1113""
></script>",TAG,
14.61,,,,DEP_DELAY,
7.0,,,,AVG_FLIGHTS,
21.74,,,,PERCENT_DELAYED,
14.11,,,,POS_ARR_DELAY,
19.11,27.0,United Air Lines ,,UA,7.62
17.28,25.08,SkyWest Airlines ,,OO,16.93
12.9,20.45,Delta Air Lines ,,DL,75.45
0.0,,,,,
0.0,,,,,
