ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Portland,ORIGIN_CITY,
,,,Portland Intl,ORIGIN_NAME,
,,,Seattle,DEST-CITY,
,,,Seattle Tacoma Intl,DEST_NAME,
,,,208,DIST,
,,,"
<script
    src=""static/bokeh_js/PDX_SEA.js""
    id=""4d240c9c-f5c1-436f-84ba-16b61d0dced1""
    data-bokeh-model-id=""f43eb1ec-3561-436e-9945-92f6bd249844""
    data-bokeh-doc-id=""cd0b4f96-ee99-4c51-a1e4-6454c6f6950e""
></script>",TAG,
6.8,,,,DEP_DELAY,
6.0,,,,AVG_FLIGHTS,
14.08,,,,PERCENT_DELAYED,
8.6,,,,POS_ARR_DELAY,
9.5,15.17,SkyWest Airlines ,,OO,82.15
6.05,11.31,Delta Air Lines ,,DL,5.02
3.85,8.13,Alaska Airlines ,,AS,12.83
0.0,,,,,
0.0,,,,,
