ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Washington,ORIGIN_CITY,
,,,Washington Dulles Intl,ORIGIN_NAME,
,,,Kansas City,DEST-CITY,
,,,Kansas City Intl,DEST_NAME,
,,,1487,DIST,
,,,"
<script
    src=""static/bokeh_js/IAD_MCI.js""
    id=""3adf5f5a-150a-42cc-9d9c-03c1d112293e""
    data-bokeh-model-id=""152c7b49-0868-4665-a159-6674612ae52c""
    data-bokeh-doc-id=""56d709d2-86c8-4828-957a-2d40d9dee45f""
></script>",TAG,
21.21,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
32.92,,,,PERCENT_DELAYED,
22.26,,,,POS_ARR_DELAY,
58.5,100.0,SkyWest Airlines ,,OO,0.31
26.35,36.72,ExpressJet Airlines ,,EV,74.84
9.75,20.78,Mesa Airlines ,,YV,23.91
2.5,16.67,United Air Lines ,,UA,0.93
0.0,,,,,
