ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Columbus,ORIGIN_CITY,
,,,Port Columbus Intl,ORIGIN_NAME,
,,,Las Vegas,DEST-CITY,
,,,Mc Carran Intl,DEST_NAME,
,,,2844,DIST,
,,,"
<script
    src=""static/bokeh_js/CMH_LAS.js""
    id=""e1ee923e-6b2c-4efe-acd3-935b0ba8b9dd""
    data-bokeh-model-id=""0b59ebcc-9111-42ce-8d26-a0599bdff60a""
    data-bokeh-doc-id=""8ba8db9f-08f1-412e-a86c-d00dad7ac7fb""
></script>",TAG,
6.78,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
12.65,,,,PERCENT_DELAYED,
7.41,,,,POS_ARR_DELAY,
16.99,31.52,Frontier Airlines ,,F9,4.34
6.98,11.8,Southwest Airlines ,,WN,95.66
0.0,,,,,
0.0,,,,,
0.0,,,,,
