ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Chicago,ORIGIN_CITY,
,,,Chicago Midway Intl,ORIGIN_NAME,
,,,Atlanta,DEST-CITY,
,,,Hartsfield Jackson Atlanta Intl,DEST_NAME,
,,,952,DIST,
,,,"
<script
    src=""static/bokeh_js/MDW_ATL.js""
    id=""8f5cb225-c8c7-4726-a26f-2bc69dde8523""
    data-bokeh-model-id=""11e07061-6351-4784-af5c-a98abc4aab0e""
    data-bokeh-doc-id=""154f37c1-0042-49eb-807d-6620085ccb46""
></script>",TAG,
12.34,,,,DEP_DELAY,
13.0,,,,AVG_FLIGHTS,
17.84,,,,PERCENT_DELAYED,
11.86,,,,POS_ARR_DELAY,
34.74,37.14,ExpressJet Airlines ,,EV,0.24
13.17,21.89,AirTran Airways Corporation,,FL,15.65
12.31,21.02,Southwest Airlines ,,WN,35.77
11.0,14.08,Delta Air Lines ,,DL,48.35
0.0,,,,,
