ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Phoenix,ORIGIN_CITY,
,,,Phoenix Sky Harbor Intl,ORIGIN_NAME,
,,,New York,DEST-CITY,
,,,John F Kennedy Intl,DEST_NAME,
,,,3459,DIST,
,,,"
<script
    src=""static/bokeh_js/PHX_JFK.js""
    id=""a3684958-413b-4d91-b85c-2556d7fce52d""
    data-bokeh-model-id=""c6bed336-7318-4a75-bef1-47aa3972037c""
    data-bokeh-doc-id=""eaf54434-1727-49d7-9b11-c8bcbcc489f0""
></script>",TAG,
12.66,,,,DEP_DELAY,
6.0,,,,AVG_FLIGHTS,
21.63,,,,PERCENT_DELAYED,
13.64,,,,POS_ARR_DELAY,
15.29,25.97,JetBlue Airways,,B6,15.23
15.93,24.91,American Airlines ,,AA,24.35
12.87,22.68,US Airways ,,US,29.9
11.75,15.81,Delta Air Lines ,,DL,30.52
0.0,,,,,
