ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Pittsburgh,ORIGIN_CITY,
,,,Pittsburgh Intl,ORIGIN_NAME,
,,,Houston,DEST-CITY,
,,,William P Hobby,DEST_NAME,
,,,1820,DIST,
,,,"
<script
    src=""static/bokeh_js/PIT_HOU.js""
    id=""118ef391-bd3e-4cc3-be60-7c1004977843""
    data-bokeh-model-id=""db7eaaf3-7f35-485c-9649-2bacf33006f1""
    data-bokeh-doc-id=""d322abc5-529f-460f-84a6-dbfeadf99972""
></script>",TAG,
12.17,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
21.56,,,,PERCENT_DELAYED,
11.29,,,,POS_ARR_DELAY,
11.29,21.56,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
