ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,St. Louis,ORIGIN_CITY,
,,,Lambert St Louis Intl,ORIGIN_NAME,
,,,San Antonio,DEST-CITY,
,,,San Antonio Intl,DEST_NAME,
,,,1266,DIST,
,,,"
<script
    src=""static/bokeh_js/STL_SAT.js""
    id=""876e622f-d5a9-4020-80b0-d38fee3f0cb6""
    data-bokeh-model-id=""d729d68e-8d6b-4775-942e-9f9faff4a649""
    data-bokeh-doc-id=""16b1badf-cf07-4fc9-b22c-43e534173d94""
></script>",TAG,
15.73,,,,DEP_DELAY,
2.0,,,,AVG_FLIGHTS,
25.39,,,,PERCENT_DELAYED,
13.6,,,,POS_ARR_DELAY,
13.6,25.39,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
