ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas-Fort Worth,ORIGIN_CITY,
,,,Dallas Fort Worth Intl,ORIGIN_NAME,
,,,Oakland,DEST-CITY,
,,,Metropolitan Oakland Intl,DEST_NAME,
,,,2340,DIST,
,,,"
<script
    src=""static/bokeh_js/DFW_OAK.js""
    id=""8c7fc111-e716-4910-8f02-5482e9f1d684""
    data-bokeh-model-id=""2d94582d-fd8e-496e-8864-8da56df53ff2""
    data-bokeh-doc-id=""1a3b89fb-af9e-4ed7-93af-238c01f1d193""
></script>",TAG,
6.44,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
11.75,,,,PERCENT_DELAYED,
7.13,,,,POS_ARR_DELAY,
7.13,11.75,Spirit Air Lines,,NK,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
