ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Austin,ORIGIN_CITY,
,,,Austin Bergstrom Intl,ORIGIN_NAME,
,,,Detroit,DEST-CITY,
,,,Detroit Metro Wayne Co,DEST_NAME,
,,,1849,DIST,
,,,"
<script
    src=""static/bokeh_js/AUS_DTW.js""
    id=""5310cf59-3746-428f-8969-9227959fc2f0""
    data-bokeh-model-id=""17c1d689-5a81-4e8f-b4dd-826e282f9668""
    data-bokeh-doc-id=""fc0a8b8a-f14b-4379-b614-d73b52d26ecb""
></script>",TAG,
9.5,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
10.62,,,,PERCENT_DELAYED,
8.35,,,,POS_ARR_DELAY,
10.41,20.0,SkyWest Airlines ,,OO,6.23
12.28,16.43,ExpressJet Airlines ,,EV,20.95
11.24,12.05,Endeavor Air ,,9E,22.49
5.17,6.4,Delta Air Lines ,,DL,50.33
0.0,,,,,
