ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Las Vegas,ORIGIN_CITY,
,,,Mc Carran Intl,ORIGIN_NAME,
,,,Washington,DEST-CITY,
,,,Washington Dulles Intl,DEST_NAME,
,,,3317,DIST,
,,,"
<script
    src=""static/bokeh_js/LAS_IAD.js""
    id=""d789bfbc-919c-4723-b07d-d6f04261e873""
    data-bokeh-model-id=""565da9cd-b660-4817-949c-b45c5702f7c1""
    data-bokeh-doc-id=""9b2c62ca-1fd7-4e33-b54d-7016c2f6024c""
></script>",TAG,
13.8,,,,DEP_DELAY,
3.0,,,,AVG_FLIGHTS,
16.75,,,,PERCENT_DELAYED,
11.86,,,,POS_ARR_DELAY,
20.36,28.86,Frontier Airlines ,,F9,11.65
13.62,20.59,Southwest Airlines ,,WN,21.77
9.8,13.37,United Air Lines ,,UA,66.58
0.0,,,,,
0.0,,,,,
