ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Denver,ORIGIN_CITY,
,,,Denver Intl,ORIGIN_NAME,
,,,Tampa,DEST-CITY,
,,,Tampa Intl,DEST_NAME,
,,,2423,DIST,
,,,"
<script
    src=""static/bokeh_js/DEN_TPA.js""
    id=""1167aa7b-8475-446e-ba39-631a831a177d""
    data-bokeh-model-id=""7a6776ab-b23d-4a58-9e36-15b723163e3d""
    data-bokeh-doc-id=""6df8d4f4-0417-4863-a704-0f49ac6bae66""
></script>",TAG,
13.58,,,,DEP_DELAY,
5.0,,,,AVG_FLIGHTS,
22.37,,,,PERCENT_DELAYED,
12.7,,,,POS_ARR_DELAY,
14.64,25.11,Southwest Airlines ,,WN,43.27
11.81,22.78,Frontier Airlines ,,F9,25.98
10.72,18.15,United Air Lines ,,UA,30.75
0.0,,,,,
0.0,,,,,
