ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Sacramento,ORIGIN_CITY,
,,,Sacramento Intl,ORIGIN_NAME,
,,,Santa Ana,DEST-CITY,
,,,John Wayne Arpt Orange Co,DEST_NAME,
,,,651,DIST,
,,,"
<script
    src=""static/bokeh_js/SMF_SNA.js""
    id=""fa49c637-bae1-4fc6-bc3b-5508e02d1a03""
    data-bokeh-model-id=""8fe89cb2-2b33-4005-9d15-e2401cc45a5f""
    data-bokeh-doc-id=""5427f458-5541-4f58-8b72-5df51fcb4a57""
></script>",TAG,
8.26,,,,DEP_DELAY,
6.0,,,,AVG_FLIGHTS,
15.31,,,,PERCENT_DELAYED,
7.09,,,,POS_ARR_DELAY,
7.09,15.31,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
