ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Salt Lake City,ORIGIN_CITY,
,,,Salt Lake City Intl,ORIGIN_NAME,
,,,Tampa,DEST-CITY,
,,,Tampa Intl,DEST_NAME,
,,,3035,DIST,
,,,"
<script
    src=""static/bokeh_js/SLC_TPA.js""
    id=""2fdcb13c-996c-458f-89a7-92c3eb219d17""
    data-bokeh-model-id=""ea5d4507-824b-4a7c-81c6-89ca098946c2""
    data-bokeh-doc-id=""37579c9a-13e5-4eab-bbf6-4caa2caec128""
></script>",TAG,
3.0,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
50.0,,,,PERCENT_DELAYED,
22.5,,,,POS_ARR_DELAY,
22.5,50.0,Delta Air Lines ,,DL,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
