ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas-Fort Worth,ORIGIN_CITY,
,,,Dallas Fort Worth Intl,ORIGIN_NAME,
,,,Charlotte,DEST-CITY,
,,,Charlotte Douglas Intl,DEST_NAME,
,,,1504,DIST,
,,,"
<script
    src=""static/bokeh_js/DFW_CLT.js""
    id=""8cd124a9-d3ea-4b7b-9e1f-0b0a4adb167b""
    data-bokeh-model-id=""92fdf2f3-ff5d-4f74-9fcf-864a149b6272""
    data-bokeh-doc-id=""ea0bfcf5-ed06-4706-bb3b-ab47cb33e32c""
></script>",TAG,
10.23,,,,DEP_DELAY,
12.0,,,,AVG_FLIGHTS,
17.53,,,,PERCENT_DELAYED,
10.75,,,,POS_ARR_DELAY,
12.33,20.2,American Airlines ,,AA,63.18
8.02,12.96,US Airways ,,US,36.82
0.0,,,,,
0.0,,,,,
0.0,,,,,
