ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Fort Myers,ORIGIN_CITY,
,,,Southwest Florida Intl,ORIGIN_NAME,
,,,Houston,DEST-CITY,
,,,William P Hobby,DEST_NAME,
,,,1370,DIST,
,,,"
<script
    src=""static/bokeh_js/RSW_HOU.js""
    id=""f65a1033-7e84-4c5f-838e-38a444e5a9df""
    data-bokeh-model-id=""046ffc7c-0681-45d7-a57f-6ebbe0d3f355""
    data-bokeh-doc-id=""abcae2ca-64bc-4752-bc9f-f37715bdb21a""
></script>",TAG,
11.65,,,,DEP_DELAY,
0.0,,,,AVG_FLIGHTS,
23.53,,,,PERCENT_DELAYED,
11.24,,,,POS_ARR_DELAY,
11.24,23.53,Southwest Airlines ,,WN,100.0
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
