ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,New York,ORIGIN_CITY,
,,,John F Kennedy Intl,ORIGIN_NAME,
,,,Indianapolis,DEST-CITY,
,,,Indianapolis Intl,DEST_NAME,
,,,1068,DIST,
,,,"
<script
    src=""static/bokeh_js/JFK_IND.js""
    id=""3d504e41-4b95-4c2f-aa5c-b2ff3c424d8a""
    data-bokeh-model-id=""d012237e-8085-4393-be5a-4e8aa4e2732f""
    data-bokeh-doc-id=""016d3a78-9e85-49ac-b5af-36fecdc29f55""
></script>",TAG,
12.36,,,,DEP_DELAY,
1.0,,,,AVG_FLIGHTS,
23.31,,,,PERCENT_DELAYED,
14.02,,,,POS_ARR_DELAY,
14.81,25.0,Envoy Air,,MQ,83.15
10.14,15.0,Endeavor Air ,,9E,16.85
0.0,,,,,
0.0,,,,,
0.0,,,,,
