ARR_DELAY,DELAY_15,Description,TEXT_DATA,UNIQUE_CARRIER,count
,,,Dallas-Fort Worth,ORIGIN_CITY,
,,,Dallas Fort Worth Intl,ORIGIN_NAME,
,,,Tampa,DEST-CITY,
,,,Tampa Intl,DEST_NAME,
,,,1493,DIST,
,,,"
<script
    src=""static/bokeh_js/DFW_TPA.js""
    id=""66b23ed7-678e-4670-8386-eea81e80e5fa""
    data-bokeh-model-id=""bbfb8acf-319a-46dd-9cba-53b80e0ecdca""
    data-bokeh-doc-id=""45dba35e-a5c7-4cb0-87d7-e540d34a109d""
></script>",TAG,
13.93,,,,DEP_DELAY,
7.0,,,,AVG_FLIGHTS,
23.67,,,,PERCENT_DELAYED,
14.45,,,,POS_ARR_DELAY,
14.41,23.77,American Airlines ,,AA,93.8
15.05,22.15,Spirit Air Lines,,NK,6.2
0.0,,,,,
0.0,,,,,
0.0,,,,,
