ARR_DELAY,DELAY_15,TEXT_DATA,UNIQUE_CARRIER,count,Description
,,Minneapolis,ORIGIN_CITY,,
,,Minneapolis St Paul Intl,ORIGIN_NAME,,
,,Chicago,DEST-CITY,,
,,Chicago Ohare Intl,DEST_NAME,,
,,537,DIST,,
,,"
<script
    src=""static/bokeh_js/MSP_ORD.js""
    id=""71c60806-d47a-4268-b63b-9cc8bb504e68""
    data-bokeh-model-id=""83767c07-12dc-46b3-9d53-62a7c331f373""
    data-bokeh-doc-id=""bbbacb82-60dc-46d9-9213-dcbcbbae8929""
></script>",TAG,,
15.38,,,DEP_DELAY,,
16.0,,,AVG_FLIGHTS,,
24.3,,,PERCENT_DELAYED,,
17.59,,,POS_ARR_DELAY,,
24.3,38.78,,NK,8.21,Spirit Air Lines
20.27,28.13,,OO,14.69,SkyWest Airlines 
17.26,22.27,,AA,21.22,American Airlines 
16.51,20.97,,UA,22.54,United Air Lines 
13.57,19.82,,DL,27.42,Delta Air Lines 
